order_id,order_date,order_time,item_name,category,price,order_datetime
4859,2023-03-23,5:30:36 PM,Mac & Cheese,American,7.0,2023-03-23 17:30:36
4860,2023-03-23,5:40:49 PM,Edamame,Asian,5.0,2023-03-23 17:40:49
4860,2023-03-23,5:40:49 PM,Chips & Guacamole,Mexican,9.0,2023-03-23 17:40:49
4861,2023-03-23,5:59:40 PM,Hamburger,American,12.95,2023-03-23 17:59:40
4861,2023-03-23,5:59:40 PM,Steak Burrito,Mexican,14.95,2023-03-23 17:59:40
4862,2023-03-23,6:11:50 PM,Salmon Roll,Asian,14.95,2023-03-23 18:11:50
4863,2023-03-23,6:18:12 PM,California Roll,Asian,11.95,2023-03-23 18:18:12
4863,2023-03-23,6:18:12 PM,Salmon Roll,Asian,14.95,2023-03-23 18:18:12
4864,2023-03-23,6:50:25 PM,Shrimp Scampi,Italian,19.95,2023-03-23 18:50:25
4864,2023-03-23,6:50:25 PM,Chips & Guacamole,Mexican,9.0,2023-03-23 18:50:25
4865,2023-03-23,6:58:05 PM,Cheese Quesadillas,Mexican,10.5,2023-03-23 18:58:05
4865,2023-03-23,6:58:05 PM,Eggplant Parmesan,Italian,16.95,2023-03-23 18:58:05
4866,2023-03-23,7:20:18 PM,Korean Beef Bowl,Asian,17.95,2023-03-23 19:20:18
4866,2023-03-23,7:20:18 PM,Steak Burrito,Mexican,14.95,2023-03-23 19:20:18
4867,2023-03-23,7:21:09 PM,Eggplant Parmesan,Italian,16.95,2023-03-23 19:21:09
4868,2023-03-23,7:39:40 PM,Hot Dog,American,9.0,2023-03-23 19:39:40
4868,2023-03-23,7:39:40 PM,California Roll,Asian,11.95,2023-03-23 19:39:40
4869,2023-03-23,7:43:40 PM,Fettuccine Alfredo,Italian,14.5,2023-03-23 19:43:40
4869,2023-03-23,7:43:40 PM,Steak Burrito,Mexican,14.95,2023-03-23 19:43:40
4869,2023-03-23,7:43:40 PM,Chips & Salsa,Mexican,7.0,2023-03-23 19:43:40
4870,2023-03-23,7:50:49 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-23 19:50:49
4871,2023-03-23,7:54:00 PM,Cheeseburger,American,13.95,2023-03-23 19:54:00
4871,2023-03-23,7:54:00 PM,Pork Ramen,Asian,17.95,2023-03-23 19:54:00
4871,2023-03-23,7:54:00 PM,Mushroom Ravioli,Italian,15.5,2023-03-23 19:54:00
4872,2023-03-23,8:09:11 PM,Spaghetti,Italian,14.5,2023-03-23 20:09:11
4872,2023-03-23,8:09:11 PM,Korean Beef Bowl,Asian,17.95,2023-03-23 20:09:11
4873,2023-03-23,8:25:39 PM,Mac & Cheese,American,7.0,2023-03-23 20:25:39
4874,2023-03-23,8:31:44 PM,French Fries,American,7.0,2023-03-23 20:31:44
4875,2023-03-23,8:55:17 PM,Orange Chicken,Asian,16.5,2023-03-23 20:55:17
4875,2023-03-23,8:55:17 PM,Steak Tacos,Mexican,13.95,2023-03-23 20:55:17
4875,2023-03-23,8:55:17 PM,Edamame,Asian,5.0,2023-03-23 20:55:17
4876,2023-03-23,9:07:34 PM,Mac & Cheese,American,7.0,2023-03-23 21:07:34
4877,2023-03-23,10:05:32 PM,Cheeseburger,American,13.95,2023-03-23 22:05:32
4877,2023-03-23,10:05:32 PM,Salmon Roll,Asian,14.95,2023-03-23 22:05:32
4878,2023-03-23,10:12:04 PM,Chicken Torta,Mexican,11.95,2023-03-23 22:12:04
4879,2023-03-23,10:19:06 PM,Orange Chicken,Asian,16.5,2023-03-23 22:19:06
4879,2023-03-23,10:19:06 PM,Spaghetti,Italian,14.5,2023-03-23 22:19:06
4880,2023-03-23,10:39:18 PM,Korean Beef Bowl,Asian,17.95,2023-03-23 22:39:18
4880,2023-03-23,10:39:18 PM,Mushroom Ravioli,Italian,15.5,2023-03-23 22:39:18
4881,2023-03-24,11:16:40 AM,Orange Chicken,Asian,16.5,2023-03-24 11:16:40
4881,2023-03-24,11:16:40 AM,Mac & Cheese,American,7.0,2023-03-24 11:16:40
4881,2023-03-24,11:16:40 AM,Chicken Parmesan,Italian,17.95,2023-03-24 11:16:40
4881,2023-03-24,11:16:40 AM,French Fries,American,7.0,2023-03-24 11:16:40
4882,2023-03-24,11:20:32 AM,Cheeseburger,American,13.95,2023-03-24 11:20:32
4883,2023-03-24,11:44:46 AM,Steak Burrito,Mexican,14.95,2023-03-24 11:44:46
4884,2023-03-24,11:45:15 AM,Veggie Burger,American,10.5,2023-03-24 11:45:15
4885,2023-03-24,11:57:15 AM,Edamame,Asian,5.0,2023-03-24 11:57:15
4886,2023-03-24,12:00:25 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 12:00:25
4886,2023-03-24,12:00:25 PM,Steak Burrito,Mexican,14.95,2023-03-24 12:00:25
4887,2023-03-24,12:04:00 PM,Orange Chicken,Asian,16.5,2023-03-24 12:04:00
4887,2023-03-24,12:04:00 PM,Mac & Cheese,American,7.0,2023-03-24 12:04:00
4887,2023-03-24,12:04:00 PM,Eggplant Parmesan,Italian,16.95,2023-03-24 12:04:00
4888,2023-03-24,12:19:14 PM,French Fries,American,7.0,2023-03-24 12:19:14
4889,2023-03-24,12:21:23 PM,Hamburger,American,12.95,2023-03-24 12:21:23
4890,2023-03-24,12:26:16 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 12:26:16
4891,2023-03-24,12:26:41 PM,Cheeseburger,American,13.95,2023-03-24 12:26:41
4891,2023-03-24,12:26:41 PM,Hot Dog,American,9.0,2023-03-24 12:26:41
4891,2023-03-24,12:26:41 PM,Veggie Burger,American,10.5,2023-03-24 12:26:41
4891,2023-03-24,12:26:41 PM,Mac & Cheese,American,7.0,2023-03-24 12:26:41
4892,2023-03-24,12:49:05 PM,Steak Tacos,Mexican,13.95,2023-03-24 12:49:05
4892,2023-03-24,12:49:05 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 12:49:05
4892,2023-03-24,12:49:05 PM,Korean Beef Bowl,Asian,17.95,2023-03-24 12:49:05
4893,2023-03-24,12:53:26 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,Chicken Burrito,Mexican,12.95,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,Steak Torta,Mexican,13.95,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,Chicken Parmesan,Italian,17.95,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,French Fries,American,7.0,2023-03-24 12:53:26
4893,2023-03-24,12:53:26 PM,French Fries,American,7.0,2023-03-24 12:53:26
4894,2023-03-24,12:54:29 PM,Steak Tacos,Mexican,13.95,2023-03-24 12:54:29
4894,2023-03-24,12:54:29 PM,Hot Dog,American,9.0,2023-03-24 12:54:29
4895,2023-03-24,12:57:03 PM,Chicken Burrito,Mexican,12.95,2023-03-24 12:57:03
4896,2023-03-24,1:05:31 PM,Shrimp Scampi,Italian,19.95,2023-03-24 13:05:31
4897,2023-03-24,1:11:23 PM,Korean Beef Bowl,Asian,17.95,2023-03-24 13:11:23
4898,2023-03-24,1:22:58 PM,Mac & Cheese,American,7.0,2023-03-24 13:22:58
4899,2023-03-24,2:14:11 PM,Korean Beef Bowl,Asian,17.95,2023-03-24 14:14:11
4899,2023-03-24,2:14:11 PM,Edamame,Asian,5.0,2023-03-24 14:14:11
4900,2023-03-24,2:28:06 PM,Chips & Salsa,Mexican,7.0,2023-03-24 14:28:06
4900,2023-03-24,2:28:06 PM,French Fries,American,7.0,2023-03-24 14:28:06
4901,2023-03-24,2:42:01 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 14:42:01
4901,2023-03-24,2:42:01 PM,California Roll,Asian,11.95,2023-03-24 14:42:01
4901,2023-03-24,2:42:01 PM,Steak Torta,Mexican,13.95,2023-03-24 14:42:01
4902,2023-03-24,3:31:33 PM,Salmon Roll,Asian,14.95,2023-03-24 15:31:33
4902,2023-03-24,3:31:33 PM,Chicken Torta,Mexican,11.95,2023-03-24 15:31:33
4902,2023-03-24,3:31:33 PM,Mac & Cheese,American,7.0,2023-03-24 15:31:33
4903,2023-03-24,3:57:20 PM,Hamburger,American,12.95,2023-03-24 15:57:20
4903,2023-03-24,3:57:20 PM,Chips & Salsa,Mexican,7.0,2023-03-24 15:57:20
4904,2023-03-24,4:00:10 PM,French Fries,American,7.0,2023-03-24 16:00:10
4905,2023-03-24,4:07:27 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 16:07:27
4905,2023-03-24,4:07:27 PM,Steak Burrito,Mexican,14.95,2023-03-24 16:07:27
4906,2023-03-24,4:25:58 PM,Orange Chicken,Asian,16.5,2023-03-24 16:25:58
4906,2023-03-24,4:25:58 PM,Steak Torta,Mexican,13.95,2023-03-24 16:25:58
4906,2023-03-24,4:25:58 PM,French Fries,American,7.0,2023-03-24 16:25:58
4907,2023-03-24,4:28:16 PM,Cheeseburger,American,13.95,2023-03-24 16:28:16
4907,2023-03-24,4:28:16 PM,Spaghetti,Italian,14.5,2023-03-24 16:28:16
4907,2023-03-24,4:28:16 PM,Edamame,Asian,5.0,2023-03-24 16:28:16
4908,2023-03-24,4:34:25 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 16:34:25
4908,2023-03-24,4:34:25 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 16:34:25
4909,2023-03-24,4:39:37 PM,Mac & Cheese,American,7.0,2023-03-24 16:39:37
4910,2023-03-24,4:43:09 PM,Cheese Quesadillas,Mexican,10.5,2023-03-24 16:43:09
4911,2023-03-24,4:50:08 PM,Hot Dog,American,9.0,2023-03-24 16:50:08
4911,2023-03-24,4:50:08 PM,Steak Burrito,Mexican,14.95,2023-03-24 16:50:08
4911,2023-03-24,4:50:08 PM,French Fries,American,7.0,2023-03-24 16:50:08
4911,2023-03-24,4:50:08 PM,French Fries,American,7.0,2023-03-24 16:50:08
4912,2023-03-24,4:58:45 PM,Orange Chicken,Asian,16.5,2023-03-24 16:58:45
4912,2023-03-24,4:58:45 PM,California Roll,Asian,11.95,2023-03-24 16:58:45
4912,2023-03-24,4:58:45 PM,Eggplant Parmesan,Italian,16.95,2023-03-24 16:58:45
4913,2023-03-24,5:04:55 PM,Chicken Burrito,Mexican,12.95,2023-03-24 17:04:55
4915,2023-03-24,5:08:31 PM,Hamburger,American,12.95,2023-03-24 17:08:31
4915,2023-03-24,5:08:31 PM,Salmon Roll,Asian,14.95,2023-03-24 17:08:31
4916,2023-03-24,5:10:38 PM,Orange Chicken,Asian,16.5,2023-03-24 17:10:38
4917,2023-03-24,5:28:09 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 17:28:09
4918,2023-03-24,5:33:38 PM,Hamburger,American,12.95,2023-03-24 17:33:38
4919,2023-03-24,5:39:17 PM,Chicken Burrito,Mexican,12.95,2023-03-24 17:39:17
4919,2023-03-24,5:39:17 PM,Chicken Torta,Mexican,11.95,2023-03-24 17:39:17
4919,2023-03-24,5:39:17 PM,French Fries,American,7.0,2023-03-24 17:39:17
4920,2023-03-24,5:39:24 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 17:39:24
4920,2023-03-24,5:39:24 PM,Chicken Burrito,Mexican,12.95,2023-03-24 17:39:24
4921,2023-03-24,5:59:12 PM,Steak Torta,Mexican,13.95,2023-03-24 17:59:12
4921,2023-03-24,5:59:12 PM,French Fries,American,7.0,2023-03-24 17:59:12
4922,2023-03-24,6:10:44 PM,Chicken Tacos,Mexican,11.95,2023-03-24 18:10:44
4922,2023-03-24,6:10:44 PM,Edamame,Asian,5.0,2023-03-24 18:10:44
4923,2023-03-24,6:48:54 PM,Spaghetti,Italian,14.5,2023-03-24 18:48:54
4924,2023-03-24,6:53:06 PM,Steak Torta,Mexican,13.95,2023-03-24 18:53:06
4924,2023-03-24,6:53:06 PM,Potstickers,Asian,9.0,2023-03-24 18:53:06
4925,2023-03-24,6:57:07 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 18:57:07
4925,2023-03-24,6:57:07 PM,French Fries,American,7.0,2023-03-24 18:57:07
4926,2023-03-24,7:00:07 PM,Steak Torta,Mexican,13.95,2023-03-24 19:00:07
4927,2023-03-24,7:38:31 PM,Chicken Tacos,Mexican,11.95,2023-03-24 19:38:31
4927,2023-03-24,7:38:31 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 19:38:31
4927,2023-03-24,7:38:31 PM,Potstickers,Asian,9.0,2023-03-24 19:38:31
4927,2023-03-24,7:38:31 PM,Eggplant Parmesan,Italian,16.95,2023-03-24 19:38:31
4928,2023-03-24,7:44:15 PM,Pork Ramen,Asian,17.95,2023-03-24 19:44:15
4928,2023-03-24,7:44:15 PM,Chips & Salsa,Mexican,7.0,2023-03-24 19:44:15
4929,2023-03-24,7:49:39 PM,Chicken Burrito,Mexican,12.95,2023-03-24 19:49:39
4929,2023-03-24,7:49:39 PM,Edamame,Asian,5.0,2023-03-24 19:49:39
4930,2023-03-24,7:57:44 PM,Spaghetti,Italian,14.5,2023-03-24 19:57:44
4930,2023-03-24,7:57:44 PM,Chips & Guacamole,Mexican,9.0,2023-03-24 19:57:44
4930,2023-03-24,7:57:44 PM,Potstickers,Asian,9.0,2023-03-24 19:57:44
4931,2023-03-24,8:01:03 PM,Hamburger,American,12.95,2023-03-24 20:01:03
4931,2023-03-24,8:01:03 PM,Orange Chicken,Asian,16.5,2023-03-24 20:01:03
4932,2023-03-24,8:20:11 PM,Chicken Burrito,Mexican,12.95,2023-03-24 20:20:11
4932,2023-03-24,8:20:11 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 20:20:11
4933,2023-03-24,8:32:57 PM,Hamburger,American,12.95,2023-03-24 20:32:57
4933,2023-03-24,8:32:57 PM,Mushroom Ravioli,Italian,15.5,2023-03-24 20:32:57
4933,2023-03-24,8:32:57 PM,Chips & Salsa,Mexican,7.0,2023-03-24 20:32:57
4934,2023-03-24,8:37:52 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 20:37:52
4935,2023-03-24,8:56:05 PM,Cheeseburger,American,13.95,2023-03-24 20:56:05
4935,2023-03-24,8:56:05 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-24 20:56:05
4935,2023-03-24,8:56:05 PM,Meat Lasagna,Italian,17.95,2023-03-24 20:56:05
4936,2023-03-24,9:06:17 PM,Steak Torta,Mexican,13.95,2023-03-24 21:06:17
4937,2023-03-24,10:03:54 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 22:03:54
4937,2023-03-24,10:03:54 PM,Pork Ramen,Asian,17.95,2023-03-24 22:03:54
4938,2023-03-24,10:14:02 PM,Orange Chicken,Asian,16.5,2023-03-24 22:14:02
4938,2023-03-24,10:14:02 PM,Tofu Pad Thai,Asian,14.5,2023-03-24 22:14:02
4938,2023-03-24,10:14:02 PM,Pork Ramen,Asian,17.95,2023-03-24 22:14:02
4938,2023-03-24,10:14:02 PM,Steak Torta,Mexican,13.95,2023-03-24 22:14:02
4939,2023-03-24,10:20:17 PM,Korean Beef Bowl,Asian,17.95,2023-03-24 22:20:17
4939,2023-03-24,10:20:17 PM,Steak Burrito,Mexican,14.95,2023-03-24 22:20:17
4939,2023-03-24,10:20:17 PM,Chicken Torta,Mexican,11.95,2023-03-24 22:20:17
4939,2023-03-24,10:20:17 PM,Steak Torta,Mexican,13.95,2023-03-24 22:20:17
4940,2023-03-24,10:20:25 PM,Pork Ramen,Asian,17.95,2023-03-24 22:20:25
4940,2023-03-24,10:20:25 PM,Chicken Parmesan,Italian,17.95,2023-03-24 22:20:25
4940,2023-03-24,10:20:25 PM,Eggplant Parmesan,Italian,16.95,2023-03-24 22:20:25
4941,2023-03-25,11:32:56 AM,California Roll,Asian,11.95,2023-03-25 11:32:56
4942,2023-03-25,11:37:54 AM,Hamburger,American,12.95,2023-03-25 11:37:54
4942,2023-03-25,11:37:54 AM,Orange Chicken,Asian,16.5,2023-03-25 11:37:54
4942,2023-03-25,11:37:54 AM,Salmon Roll,Asian,14.95,2023-03-25 11:37:54
4942,2023-03-25,11:37:54 AM,French Fries,American,7.0,2023-03-25 11:37:54
4943,2023-03-25,11:53:09 AM,Meat Lasagna,Italian,17.95,2023-03-25 11:53:09
4944,2023-03-25,11:53:50 AM,Hot Dog,American,9.0,2023-03-25 11:53:50
4945,2023-03-25,12:00:40 PM,Pork Ramen,Asian,17.95,2023-03-25 12:00:40
4946,2023-03-25,12:06:23 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 12:06:23
4946,2023-03-25,12:06:23 PM,Shrimp Scampi,Italian,19.95,2023-03-25 12:06:23
4947,2023-03-25,12:09:12 PM,Steak Tacos,Mexican,13.95,2023-03-25 12:09:12
4947,2023-03-25,12:09:12 PM,Korean Beef Bowl,Asian,17.95,2023-03-25 12:09:12
4948,2023-03-25,12:11:42 PM,French Fries,American,7.0,2023-03-25 12:11:42
4949,2023-03-25,12:20:42 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 12:20:42
4950,2023-03-25,12:22:09 PM,Chicken Tacos,Mexican,11.95,2023-03-25 12:22:09
4950,2023-03-25,12:22:09 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 12:22:09
4950,2023-03-25,12:22:09 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 12:22:09
4951,2023-03-25,12:41:13 PM,Cheeseburger,American,13.95,2023-03-25 12:41:13
4951,2023-03-25,12:41:13 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 12:41:13
4951,2023-03-25,12:41:13 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 12:41:13
4951,2023-03-25,12:41:13 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 12:41:13
4952,2023-03-25,12:43:12 PM,Cheeseburger,American,13.95,2023-03-25 12:43:12
4953,2023-03-25,1:00:56 PM,Chips & Salsa,Mexican,7.0,2023-03-25 13:00:56
4954,2023-03-25,1:02:58 PM,Cheese Lasagna,Italian,15.5,2023-03-25 13:02:58
4954,2023-03-25,1:02:58 PM,Chicken Torta,Mexican,11.95,2023-03-25 13:02:58
4955,2023-03-25,1:10:57 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 13:10:57
4955,2023-03-25,1:10:57 PM,Salmon Roll,Asian,14.95,2023-03-25 13:10:57
4955,2023-03-25,1:10:57 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 13:10:57
4955,2023-03-25,1:10:57 PM,Shrimp Scampi,Italian,19.95,2023-03-25 13:10:57
4955,2023-03-25,1:10:57 PM,Chips & Guacamole,Mexican,9.0,2023-03-25 13:10:57
4955,2023-03-25,1:10:57 PM,French Fries,American,7.0,2023-03-25 13:10:57
4956,2023-03-25,1:26:18 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 13:26:18
4956,2023-03-25,1:26:18 PM,Chips & Salsa,Mexican,7.0,2023-03-25 13:26:18
4957,2023-03-25,1:34:24 PM,Steak Burrito,Mexican,14.95,2023-03-25 13:34:24
4958,2023-03-25,1:36:37 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 13:36:37
4959,2023-03-25,1:49:25 PM,Mac & Cheese,American,7.0,2023-03-25 13:49:25
4960,2023-03-25,1:58:48 PM,Edamame,Asian,5.0,2023-03-25 13:58:48
4961,2023-03-25,2:01:43 PM,Steak Torta,Mexican,13.95,2023-03-25 14:01:43
4962,2023-03-25,2:34:44 PM,Salmon Roll,Asian,14.95,2023-03-25 14:34:44
4963,2023-03-25,2:57:26 PM,Steak Burrito,Mexican,14.95,2023-03-25 14:57:26
4964,2023-03-25,3:42:29 PM,Cheeseburger,American,13.95,2023-03-25 15:42:29
4964,2023-03-25,3:42:29 PM,Chicken Torta,Mexican,11.95,2023-03-25 15:42:29
4965,2023-03-25,4:12:29 PM,Veggie Burger,American,10.5,2023-03-25 16:12:29
4965,2023-03-25,4:12:29 PM,Chicken Parmesan,Italian,17.95,2023-03-25 16:12:29
4966,2023-03-25,4:43:47 PM,Tofu Pad Thai,Asian,14.5,2023-03-25 16:43:47
4967,2023-03-25,5:02:42 PM,Orange Chicken,Asian,16.5,2023-03-25 17:02:42
4967,2023-03-25,5:02:42 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 17:02:42
4967,2023-03-25,5:02:42 PM,Steak Torta,Mexican,13.95,2023-03-25 17:02:42
4968,2023-03-25,5:07:45 PM,Orange Chicken,Asian,16.5,2023-03-25 17:07:45
4968,2023-03-25,5:07:45 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 17:07:45
4968,2023-03-25,5:07:45 PM,Mac & Cheese,American,7.0,2023-03-25 17:07:45
4968,2023-03-25,5:07:45 PM,Eggplant Parmesan,Italian,16.95,2023-03-25 17:07:45
4969,2023-03-25,5:13:34 PM,Veggie Burger,American,10.5,2023-03-25 17:13:34
4969,2023-03-25,5:13:34 PM,Veggie Burger,American,10.5,2023-03-25 17:13:34
4969,2023-03-25,5:13:34 PM,Mushroom Ravioli,Italian,15.5,2023-03-25 17:13:34
4970,2023-03-25,5:32:07 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 17:32:07
4970,2023-03-25,5:32:07 PM,Pork Ramen,Asian,17.95,2023-03-25 17:32:07
4970,2023-03-25,5:32:07 PM,Steak Torta,Mexican,13.95,2023-03-25 17:32:07
4970,2023-03-25,5:32:07 PM,Chips & Salsa,Mexican,7.0,2023-03-25 17:32:07
4971,2023-03-25,5:37:50 PM,Veggie Burger,American,10.5,2023-03-25 17:37:50
4971,2023-03-25,5:37:50 PM,Chips & Salsa,Mexican,7.0,2023-03-25 17:37:50
4971,2023-03-25,5:37:50 PM,Eggplant Parmesan,Italian,16.95,2023-03-25 17:37:50
4971,2023-03-25,5:37:50 PM,Eggplant Parmesan,Italian,16.95,2023-03-25 17:37:50
4972,2023-03-25,5:43:05 PM,Spaghetti,Italian,14.5,2023-03-25 17:43:05
4972,2023-03-25,5:43:05 PM,Chicken Burrito,Mexican,12.95,2023-03-25 17:43:05
4972,2023-03-25,5:43:05 PM,Chicken Burrito,Mexican,12.95,2023-03-25 17:43:05
4973,2023-03-25,5:49:01 PM,Cheeseburger,American,13.95,2023-03-25 17:49:01
4973,2023-03-25,5:49:01 PM,Steak Torta,Mexican,13.95,2023-03-25 17:49:01
4974,2023-03-25,5:59:15 PM,Cheeseburger,American,13.95,2023-03-25 17:59:15
4974,2023-03-25,5:59:15 PM,Korean Beef Bowl,Asian,17.95,2023-03-25 17:59:15
4974,2023-03-25,5:59:15 PM,Cheese Lasagna,Italian,15.5,2023-03-25 17:59:15
4975,2023-03-25,6:05:54 PM,Spaghetti,Italian,14.5,2023-03-25 18:05:54
4976,2023-03-25,6:11:17 PM,Korean Beef Bowl,Asian,17.95,2023-03-25 18:11:17
4977,2023-03-25,6:20:35 PM,Hamburger,American,12.95,2023-03-25 18:20:35
4977,2023-03-25,6:20:35 PM,Cheeseburger,American,13.95,2023-03-25 18:20:35
4977,2023-03-25,6:20:35 PM,Edamame,Asian,5.0,2023-03-25 18:20:35
4978,2023-03-25,6:35:12 PM,Hamburger,American,12.95,2023-03-25 18:35:12
4978,2023-03-25,6:35:12 PM,Mushroom Ravioli,Italian,15.5,2023-03-25 18:35:12
4978,2023-03-25,6:35:12 PM,Chips & Salsa,Mexican,7.0,2023-03-25 18:35:12
4979,2023-03-25,6:57:01 PM,Hamburger,American,12.95,2023-03-25 18:57:01
4979,2023-03-25,6:57:01 PM,Spaghetti & Meatballs,Italian,17.95,2023-03-25 18:57:01
4979,2023-03-25,6:57:01 PM,Chicken Torta,Mexican,11.95,2023-03-25 18:57:01
4979,2023-03-25,6:57:01 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 18:57:01
4980,2023-03-25,7:02:39 PM,Meat Lasagna,Italian,17.95,2023-03-25 19:02:39
4980,2023-03-25,7:02:39 PM,Steak Torta,Mexican,13.95,2023-03-25 19:02:39
4981,2023-03-25,7:12:01 PM,Shrimp Scampi,Italian,19.95,2023-03-25 19:12:01
4981,2023-03-25,7:12:01 PM,Chicken Parmesan,Italian,17.95,2023-03-25 19:12:01
4981,2023-03-25,7:12:01 PM,French Fries,American,7.0,2023-03-25 19:12:01
4982,2023-03-25,7:21:56 PM,French Fries,American,7.0,2023-03-25 19:21:56
4983,2023-03-25,7:39:31 PM,Steak Torta,Mexican,13.95,2023-03-25 19:39:31
4983,2023-03-25,7:39:31 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 19:39:31
4983,2023-03-25,7:39:31 PM,Chips & Guacamole,Mexican,9.0,2023-03-25 19:39:31
4984,2023-03-25,7:52:33 PM,Spaghetti,Italian,14.5,2023-03-25 19:52:33
4984,2023-03-25,7:52:33 PM,Steak Torta,Mexican,13.95,2023-03-25 19:52:33
4985,2023-03-25,8:00:01 PM,Mushroom Ravioli,Italian,15.5,2023-03-25 20:00:01
4986,2023-03-25,8:06:38 PM,Chicken Burrito,Mexican,12.95,2023-03-25 20:06:38
4987,2023-03-25,8:34:13 PM,Hot Dog,American,9.0,2023-03-25 20:34:13
4987,2023-03-25,8:34:13 PM,Korean Beef Bowl,Asian,17.95,2023-03-25 20:34:13
4987,2023-03-25,8:34:13 PM,Cheese Lasagna,Italian,15.5,2023-03-25 20:34:13
4988,2023-03-25,8:44:56 PM,Cheeseburger,American,13.95,2023-03-25 20:44:56
4988,2023-03-25,8:44:56 PM,Cheese Lasagna,Italian,15.5,2023-03-25 20:44:56
4988,2023-03-25,8:44:56 PM,Salmon Roll,Asian,14.95,2023-03-25 20:44:56
4989,2023-03-25,8:54:18 PM,Cheeseburger,American,13.95,2023-03-25 20:54:18
4990,2023-03-25,9:02:20 PM,Mac & Cheese,American,7.0,2023-03-25 21:02:20
4991,2023-03-25,9:09:19 PM,Hamburger,American,12.95,2023-03-25 21:09:19
4991,2023-03-25,9:09:19 PM,California Roll,Asian,11.95,2023-03-25 21:09:19
4992,2023-03-25,9:11:28 PM,Edamame,Asian,5.0,2023-03-25 21:11:28
4992,2023-03-25,9:11:28 PM,Steak Burrito,Mexican,14.95,2023-03-25 21:11:28
4993,2023-03-25,9:13:53 PM,Cheese Quesadillas,Mexican,10.5,2023-03-25 21:13:53
4994,2023-03-25,9:26:47 PM,Korean Beef Bowl,Asian,17.95,2023-03-25 21:26:47
4994,2023-03-25,9:26:47 PM,Edamame,Asian,5.0,2023-03-25 21:26:47
4995,2023-03-25,9:26:57 PM,Chicken Burrito,Mexican,12.95,2023-03-25 21:26:57
4995,2023-03-25,9:26:57 PM,Edamame,Asian,5.0,2023-03-25 21:26:57
4996,2023-03-25,10:16:46 PM,Meat Lasagna,Italian,17.95,2023-03-25 22:16:46
4997,2023-03-26,11:22:59 AM,Korean Beef Bowl,Asian,17.95,2023-03-26 11:22:59
4998,2023-03-26,11:34:32 AM,Spaghetti & Meatballs,Italian,17.95,2023-03-26 11:34:32
4999,2023-03-26,11:37:06 AM,Tofu Pad Thai,Asian,14.5,2023-03-26 11:37:06
4999,2023-03-26,11:37:06 AM,Korean Beef Bowl,Asian,17.95,2023-03-26 11:37:06
5000,2023-03-26,11:37:43 AM,Steak Tacos,Mexican,13.95,2023-03-26 11:37:43
5000,2023-03-26,11:37:43 AM,Korean Beef Bowl,Asian,17.95,2023-03-26 11:37:43
5001,2023-03-26,11:44:02 AM,Veggie Burger,American,10.5,2023-03-26 11:44:02
5002,2023-03-26,11:46:28 AM,Hamburger,American,12.95,2023-03-26 11:46:28
5002,2023-03-26,11:46:28 AM,Edamame,Asian,5.0,2023-03-26 11:46:28
5003,2023-03-26,11:50:45 AM,Veggie Burger,American,10.5,2023-03-26 11:50:45
